1614	2118
1615	2025
1616	2116
1617	2042
1618	2033
1619	2026
1620	2030
1621	2041
1622	2058
1623	2052
1624	2062
1625	1989
1626	2073
1627	2005
1628	2002
1629	2089
1630	2074
1631	2044
1632	2029
1633	2055
1634	1968
1635	1989
1636	2061
1637	1975
1638	2082
1639	1943
1640	2067
1641	2031
1642	1988
1643	1997
1644	2070
1645	2039
1646	1966
1647	2020
1648	1976
1649	1956
1650	1891
1651	1997
1652	1965
1653	1972
1654	1970
1655	2026
1656	1935
1657	1968
1658	1947
1659	1990
1660	1882
1661	1872
1662	1998
1663	1919
1664	1985
1665	1927
1666	1903
1667	1930
1668	1958
1669	1891
1670	1896
1671	1973
1672	1912
1673	1975
1674	1966
1675	1882
1676	1948
1677	1813
1678	1861
1679	1890
1680	1914
1681	1861
1682	1896
1683	1950
1684	1979
1685	1894
1686	1871
1687	1824
1688	1886
1689	1818
1690	1834
1691	1844
1692	1807
1693	1813
1694	1842
1695	1836
1696	1898
1697	1740
1698	1895
1699	1866
1700	1789
1701	1780
1702	1852
1703	1785
1704	1833
1705	1804
1706	1692
1707	1771
1708	1824
1709	1837
1710	1806
1711	1832
1712	1747
1713	1702
1714	1767
1715	1770
1716	1795
1717	1810
1718	1808
1719	1781
1720	1853
1721	1796
1722	1753
1723	1744
1724	1865
1725	1740
1726	1699
1727	1683
1728	1784
1729	1758
1730	1777
1731	1681
1732	1803
1733	1728
1734	1683
1735	1698
1736	1731
1737	1742
1738	1704
1739	1659
1740	1650
1741	1762
1742	1686
1743	1716
1744	1659
1745	1730
1746	1690
1747	1733
1748	1706
1749	1666
1750	1666
1751	1620
1752	1689
1753	1644
1754	1680
1755	1737
1756	1646
1757	1739
1758	1705
1759	1659
1760	1670
1761	1711
1762	1665
1763	1659
1764	1689
1765	1671
1766	1597
1767	1624
1768	1693
1769	1566
1770	1605
1771	1614
1772	1691
1773	1558
1774	1636
1775	1577
1776	1661
1777	1571
1778	1588
1779	1574
1780	1638
1781	1626
1782	1621
1783	1524
1784	1584
1785	1552
1786	1544
1787	1613
1788	1616
1789	1562
1790	1568
1791	1545
1792	1500
1793	1559
1794	1456
1795	1526
1796	1525
1797	1588
1798	1557
1799	1548
1800	1516
1801	1515
1802	1526
1803	1551
1804	1568
1805	1526
1806	1478
1807	1497
1808	1475
1809	1567
1810	1426
1811	1496
1812	1542
1813	1503
1814	1451
1815	1481
1816	1493
1817	1584
1818	1414
1819	1547
1820	1529
1821	1384
1822	1400
1823	1496
1824	1451
1825	1462
1826	1444
1827	1463
1828	1374
1829	1476
1830	1457
1831	1435
1832	1421
1833	1442
1834	1523
1835	1488
1836	1406
1837	1441
1838	1515
1839	1381
1840	1372
1841	1374
1842	1400
1843	1379
1844	1453
1845	1328
1846	1347
1847	1450
1848	1343
1849	1381
1850	1332
1851	1330
1852	1374
1853	1405
1854	1335
1855	1403
1856	1376
1857	1425
1858	1337
1859	1445
1860	1463
1861	1391
1862	1368
1863	1327
1864	1404
1865	1388
1866	1378
1867	1409
1868	1412
1869	1375
1870	1406
1871	1405
1872	1337
1873	1360
1874	1333
1875	1331
1876	1363
1877	1343
1878	1401
1879	1331
1880	1304
1881	1335
1882	1346
1883	1307
1884	1363
1885	1287
1886	1303
1887	1297
1888	1372
1889	1266
1890	1323
1891	1258
1892	1391
1893	1306
1894	1340
1895	1338
1896	1263
1897	1340
1898	1321
1899	1291
1900	1250
1901	1414
1902	1263
1903	1277
1904	1324
1905	1181
1906	1228
1907	1297
1908	1320
1909	1269
1910	1212
1911	1285
1912	1230
1913	1243
1914	1317
1915	1264
1916	1238
1917	1336
1918	1150
1919	1300
1920	1242
1921	1251
1922	1234
1923	1257
1924	1185
1925	1222
1926	1200
1927	1201
1928	1205
1929	1269
1930	1251
1931	1148
1932	1200
1933	1155
1934	1205
1935	1172
1936	1196
1937	1178
1938	1211
1939	1146
1940	1246
1941	1181
1942	1135
1943	1204
1944	1150
1945	1201
1946	1223
1947	1207
1948	1153
1949	1180
1950	1197
1951	1142
1952	1214
1953	1089
1954	1160
1955	1154
1956	1137
1957	1109
1958	1095
1959	1179
1960	1130
1961	1126
1962	1168
1963	1126
1964	1083
1965	1146
1966	1142
1967	1166
1968	1095
1969	1102
1970	1142
1971	1073
1972	1077
1973	1106
1974	1061
1975	1120
1976	1112
1977	1071
1978	1091
1979	1147
1980	1172
1981	1110
1982	1123
1983	1164
1984	1110
1985	1150
1986	1034
1987	1123
1988	1078
1989	1137
1990	1063
1991	1071
1992	1113
1993	1016
1994	1059
1995	1042
1996	1058
1997	1068
1998	1069
1999	1029
2000	1082
2001	1028
2002	1059
2003	1064
2004	1046
2005	1051
2006	1049
2007	1059
2008	1025
2009	1010
2010	989
2011	1048
2012	1097
2013	999
2014	966
2015	1035
2016	983
2017	1074
2018	1009
2019	985
2020	1000
2021	1010
2022	1055
2023	1015
2024	1021
2025	960
2026	1020
2027	994
2028	1005
2029	940
2030	1012
2031	989
2032	985
2033	965
2034	1002
2035	1007
2036	1001
2037	1021
2038	958
2039	952
2040	986
2041	975
2042	920
2043	935
2044	1027
2045	924
2046	945
2047	1017
2048	985
2049	957
2050	952
2051	953
2052	976
2053	962
2054	881
2055	907
2056	956
2057	945
2058	923
2059	954
2060	940
2061	883
2062	934
2063	921
2064	954
2065	936
2066	890
2067	908
2068	936
2069	884
2070	886
2071	960
2072	937
2073	899
2074	916
2075	940
2076	888
2077	849
2078	867
2079	956
2080	931
2081	900
2082	861
2083	983
2084	852
2085	851
2086	823
2087	849
2088	838
2089	847
2090	892
2091	854
2092	871
2093	855
2094	798
2095	860
2096	850
2097	822
2098	853
2099	842
2100	843
2101	824
2102	833
2103	828
2104	819
2105	824
2106	854
2107	873
2108	800
2109	831
2110	842
2111	843
2112	832
2113	846
2114	832
2115	820
2116	814
2117	819
2118	870
2119	791
2120	812
2121	820
2122	784
2123	756
2124	803
2125	781
2126	748
2127	794
2128	835
2129	789
2130	818
2131	784
2132	810
2133	805
2134	787
2135	745
2136	820
2137	798
2138	835
2139	757
2140	790
2141	771
2142	742
2143	754
2144	802
2145	877
2146	738
2147	818
2148	798
2149	764
2150	797
2151	778
2152	796
2153	774
2154	716
2155	725
2156	741
2157	750
2158	783
2159	795
2160	778
2161	758
2162	758
2163	720
2164	775
2165	757
2166	745
2167	738
2168	724
2169	803
2170	738
2171	692
2172	723
2173	741
2174	721
2175	755
2176	778
2177	692
2178	708
2179	706
2180	752
2181	730
2182	686
2183	735
2184	705
2185	644
2186	745
2187	771
2188	713
2189	709
2190	693
2191	694
2192	686
2193	736
2194	741
2195	722
2196	680
2197	730
2198	700
2199	695
2200	642
2201	642
2202	671
2203	647
2204	682
2205	712
2206	673
2207	679
2208	687
2209	673
2210	672
2211	705
2212	701
2213	655
2214	651
2215	662
2216	657
2217	659
2218	684
2219	672
2220	621
